zip_code,total_students,number_overweight,%overweight,number_obese,%obese,Num_farmersmarkets,#_of_retail_stores,Median,Mean,Pop,total_students_vs_number_overweight,total_students_vs_%overweight,total_students_vs_number_obese,total_students_vs_%obese,total_students_vs_Num_farmersmarkets,total_students_vs_#_of_retail_stores,total_students_vs_Median,total_students_vs_Mean,total_students_vs_Pop,number_overweight_vs_%overweight,number_overweight_vs_number_obese,number_overweight_vs_%obese,number_overweight_vs_Num_farmersmarkets,number_overweight_vs_#_of_retail_stores,number_overweight_vs_Median,number_overweight_vs_Mean,number_overweight_vs_Pop,%overweight_vs_number_obese,%overweight_vs_%obese,%overweight_vs_Num_farmersmarkets,%overweight_vs_#_of_retail_stores,%overweight_vs_Median,%overweight_vs_Mean,%overweight_vs_Pop,number_obese_vs_%obese,number_obese_vs_Num_farmersmarkets,number_obese_vs_#_of_retail_stores,number_obese_vs_Median,number_obese_vs_Mean,number_obese_vs_Pop,%obese_vs_Num_farmersmarkets,%obese_vs_#_of_retail_stores,%obese_vs_Median,%obese_vs_Mean,%obese_vs_Pop,Num_farmersmarkets_vs_#_of_retail_stores,Num_farmersmarkets_vs_Median,Num_farmersmarkets_vs_Mean,Num_farmersmarkets_vs_Pop,#_of_retail_stores_vs_Median,#_of_retail_stores_vs_Mean,#_of_retail_stores_vs_Pop,Median_vs_Mean,Median_vs_Pop,Mean_vs_Pop
10035,,,,,,,,23301.5744,37221.7427,31078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626020511393197,0.7497771542570307,1.197687840272862
10036,,,,,,1,,62393.3306,89879.286,18660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6027354051844765e-05,1.1126034089767914e-05,5.359056806002143e-05,,,,0.6941903232297596,3.343694030010718,4.816681993569132
10037,,,,,,1,,40079.7036,52944.5133,16994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49502843129808e-05,1.8887698416145417e-05,5.884429798752501e-05,,,,0.7570133542052978,2.358462021890079,3.115482717429681
10038,,,,,,,,55937.3774,89760.0452,15435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6231879370755932,3.6240607321023646,5.815357641723356
10039,,,,,,,,28691.9104,37075.3337,21738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7738813797918696,1.319896513018677,1.7055540390100286
10040,,,,,,,,37107.0105,48179.6812,46585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7701796603004504,0.7965441773102929,1.034231645379414
10044,,,,,,,,102485.7479,117866.0277,9519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8695104933955452,10.766440581993907,12.382185912385756
10065,,,,,,,,108154.9505,191673.5228,31500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5642665138098041,3.433490492063492,6.08487373968254
10069,,,,,,,,54236.0986,108783.6728,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4985683715580524,29.42815984807379,59.02532436245252
10075,,,,,,,,112267.5519,188422.4971,25187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5958288082787541,4.457361015603287,7.480942434589273
10110,,,,,,,,36906,79288,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46546766219352237,1118.3636363636363,2402.6666666666665
10112,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10128,,,,,,1,,105186.9788,180473.0702,59434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.506880142468737e-06,5.5409928965679005e-06,1.6825386142611974e-05,,,,0.5828403023422384,1.7698115354847392,3.0365290944577175
10162,,,,,,,,72258,116427,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.620629235486614,41.86442641946697,67.454808806489
10165,,,,,,,,85565,151404,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5651435893371377,12223.57142857143,21629.14285714286
10170,,,,,,,,104023,146411,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7104862339578311,104023.0,146411.0
10171,,,,,,,,104023,146411,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7104862339578311,104023.0,146411.0
10199,,,,,,,,84275.8,107615.2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7831217151480461,8427.58,10761.52
10278,,,,,,,,104405,143247,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7288459793224291,52202.5,71623.5
10280,,,,,,,,98937.8355,138990.0141,4298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7118341280893503,23.019505700325734,32.33830016286645
10301,,,,,,1,,56776.4674,75009.8666,38618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.761293095174146e-05,1.333157950183583e-05,2.589466052100057e-05,,,,0.7569199889764903,1.4702073489046559,1.942355031332539
10302,,,,,,,,59919.3561,70774.0271,16580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846629173938867,3.6139539264173703,4.268638546441496
10303,,,,,,,,54757.9811,66352.86,22842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8252542708784519,2.3972498511513876,2.9048620961386917
10304,,,,,,,,46260.4767,65695.4113,36662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7041660259763073,1.2618099585401779,1.7919210981397635
10305,,,,,,,,58937.658,75468.7376,37014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7809546028500152,1.5923071810666236,2.0389241260063757
10306,,,,,,,,75212.0632,91445.7035,54812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8224778236847399,1.3721824272057215,1.668351884623805
10307,,,,,,,,92780.8404,110791.465,11662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8374367141006755,7.955825793174412,9.50021137026239
10308,,,,,,,,75667.7216,85725.9159,23972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8826703197696601,3.15650432170866,3.576085261972301
10309,,,,,,,,84917.1256,98955.8089,27255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8581317917962065,3.1156531131902403,3.630739640432948
